OEM_NUMBER,UPC,upc 12 digit  text,VENDPART,OEM_NAME,PRODNAME,DESCRIPTION,PRICE,LIST PRICE,UOM,ITEMS_PER_UOI,Min Order Qty,DAYS_ARO,Image Ref,IMAGE_NAME,country_of_origin,JWOD,green_material_flag,PSC_CODE,gds_Categoryname,UNSPSC4,TAA Compliant,,,,,,,,,,,,,,,,,,,,,,,
2XL4011,,,45DL40,2XL FORCE,Disinfecting Wipes 6 x 8 ,"2XL-401-1,  MFR 2XL FORCE, Disinfecting and Sanitizing Wipes Disinfecting Cleaning Wipes Primary Chemical Quat Effective to Remove E.coli Hepatitis B (HBV) Hepatitis C (HCV) Herpes Simplex Virus Type 1 (HSV-1) HIV Type 1 Influenza A Virus (H1N1) Methicillin-Resistant Staphylococcus Aureus (MRSA) Norovirus Staphylococcus Aureus Vancomycin-Resistant Enterococcus Faecalis (VRE) Wet Contact Time 3 to 4 min. Cleaner Container Type Bucket Refill 900 ct. Ready to Use/Concentrated Ready to Use",72.13,74.05,EA,1,1,2,https://static.grainger.com/rp/s/is/image/Grainger/45DL40_AS01?$S7PRODUCT$,45DL40_AS01.JPG,US,,N,5350,Surface Disinfecting and Sanitizing Wipes,47131502,Y  ,,,,,,,,,,,,,,,,,,,,,,,
2XL4001,,,45DL41,2XL FORCE,Disinfecting Wipes 6 x 8 ,"2XL-400-1,  MFR 2XL FORCE, Disinfecting and Sanitizing Wipes Disinfecting Cleaning Wipes Primary Chemical Quat Effective to Remove E.coli Hepatitis B (HBV) Hepatitis C (HCV) Herpes Simplex Virus Type 1 (HSV-1) HIV Type 1 Influenza A Virus (H1N1) Methicillin-Resistant Staphylococcus Aureus (MRSA) Norovirus Staphylococcus Aureus Vancomycin-Resistant Enterococcus Faecalis (VRE) Wet Contact Time 3 to 4 min. Cleaner Container Type Bucket 900 ct. Ready to Use/Concentrated Ready to Use Sheet Size 6 in x 8 In.",78.15,83.42,EA,1,1,2,https://static.grainger.com/rp/s/is/image/Grainger/45DL41_AS01?$S7PRODUCT$,45DL41_AS01.JPG,US,,N,5350,Surface Disinfecting and Sanitizing Wipes,47131502,Y  ,,,,,,,,,,,,,,,,,,,,,,,
2XL406,,,53PM96,2XL FORCE,Disinfecting Wipes 6 x 7 ,"2XL-406,  MFR 2XL FORCE, Disinfecting and Sanitizing Wipes Disinfecting Cleaning Wipes Primary Chemical Quat Effective to Remove E.coli Hepatitis B (HBV) Hepatitis C (HCV) Herpes Simplex Virus Type 1 (HSV-1) HIV Type 1 Influenza A Virus (H1N1) Methicillin-Resistant Staphylococcus Aureus (MRSA) Norovirus Staphylococcus Aureus Vancomycin-Resistant Enterococcus Faecalis (VRE) Wet Contact Time 1 to 2 min. Cleaner Container Type Canister 180 ct. Ready to Use/Concentrated Ready to Use Sheet Size 6 in x 7 In.",24.6,22.99,EA,1,1,2,https://static.grainger.com/rp/s/is/image/Grainger/53PM96_AW01?$S7PRODUCT$,53PM96_AW01.JPG,US,,Y,5350,Surface Disinfecting and Sanitizing Wipes,47131502,Y  ,,,,,,,,,,,,,,,,,,,,,,,
9029A,,,3TYN3,3B PUTTY,Drum Putty Seal Fuel Tanks,"9029A,  MFR 3B PUTTY, Drum Putty Size 1/2 lb. Used For Sealing Fuel Tanks",7.43,7.18,EA,1,1,21,https://static.grainger.com/rp/s/is/image/Grainger/3TYN3_AS01?$S7PRODUCT$,3TYN3_AS01.JPG,US,,N,4235,Temporary Leak Repair,47131903,Y  ,,,,,,,,,,,,,,,,,,,,,,,
843043TYN4,,,3TYN4,3B PUTTY,Drum Putty 1 lb. Seal Fuel Tanks,"84304,  MFR 3B PUTTY, Drum Putty Size 1 lb. Used For Sealing Fuel Tanks",10.07,9.73,EA,1,1,21,https://static.grainger.com/rp/s/is/image/Grainger/3TYN3_AS01?$S7PRODUCT$,3TYN3_AS01.JPG,US,,N,4235,Temporary Leak Repair,47131903,Y  ,,,,,,,,,,,,,,,,,,,,,,,
100354UJ34,79567100355,'079567100355,4UJ34,3-IN-ONE,Oil Multi Purpose,"10035,  MFR 3-IN-ONE, Machine Oil ISO Viscosity Grade Not Specified SAE Grade 17 Base Oil Mineral Container Size 3 oz. Lubricant NSF Rating Not Rated Min Operating Temp -25 Degrees F Max Operating Temp 300 Degrees F Viscosity Index 24 Flash Point 305 Degrees F Pour Point -25 Degrees F Container Style Drip Bottle Color Amber Timken OK Load Not Specified Standards NSF H-2 Application Metalworking manufacturing fleet marine Four-Ball Wear 0.61mm Specific Gravity 0.90 @ 60 Degrees F",3.75,4.09,EA,1,1,5,https://static.grainger.com/rp/s/is/image/Grainger/4UJ34_AS01?$S7PRODUCT$,4UJ34_AS01.JPG,US,,N,9150,Machine Oil,15121520,Y  ,,,,,,,,,,,,,,,,,,,,,,,
100453UM48,79567100454,'079567100454,3UM48,3-IN-ONE,Engine Oil 20 Conventional 3oz,"10045,  MFR 3-IN-ONE, Engine Oil Base Oil - Engine and Motor Oils Conventional Size 3 oz. Container Type - Engine and Motor Oils Bottle SAE Grade - Engine and Motor Oils 20 Viscosity Index 95 Color Amber Temp Range 25 Degrees to 212 Degrees F Pour Point 21 Degrees F Flash Point 315 Degrees F Specific Gravity 0.90 at 15 Degrees C Application Low HP Engines For Use With Low HP Engines Features Corrosion Inhibiting Anti-Wear",3.08,3.27,EA,1,1,5,https://static.grainger.com/rp/s/is/image/Grainger/3UM48_AS01?$S7PRODUCT$,3UM48_AS01.JPG,US,,N,9150,Engine and Motor Oils,15121520,Y  ,,,,,,,,,,,,,,,,,,,,,,,
100581,79567100584,'079567100584,3DVF7,3-IN-ONE,Garage Door Lubricant Aerosol Can 11 oz.,"100581,  MFR 3-IN-ONE, Garage Door Lubricant Garage Door Lubricant Lubricant NSF Rating Not Rated Lubricant Film Dry Lubricant Additives Silicone Min Operating Temp -40 Degrees F Max Operating Temp 392 Degrees F Extremely Flammable Aerosol Lubricant Container Aerosol Can Container Size 11 oz. GDL Lubricant Color Clear Net Weight 11 oz. Chemical Base Mineral Oil Flash Point -29 Degrees F Specific Gravity 0.81 VOC Content 49 Percent",10.86,10.67,EA,1,1,5,https://static.grainger.com/rp/s/is/image/Grainger/3DVF7_AS02?$S7PRODUCT$,3DVF7_AS02.JPG,US,,N,9150,Lubricant,15121520,Y  ,,,,,,,,,,,,,,,,,,,,,,,
100703,79567100706,'079567100706,16W826,3-IN-ONE,Multi-Purpose Oil Telescopic 4 Oz,"100703,  MFR 3-IN-ONE, Machine Oil ISO Viscosity Grade Not Specified SAE Grade 17 Base Oil Mineral Container Size 4 oz. Lubricant NSF Rating Not Rated Min Operating Temp -25 Degrees F Max Operating Temp 300 Degrees F Viscosity Index 24 Flash Point 305 Degrees F Pour Point -25 Degrees F Container Style Drip Bottle Color Amber Timken OK Load Not Specified Application Metalworking manufacturing fleet marine Four-Ball Wear 0.61mm Specific Gravity 0.90 @ 60 Degrees F",3.72,4.84,EA,1,1,5,https://static.grainger.com/rp/s/is/image/Grainger/16W826_AS02?$S7PRODUCT$,16W826_AS02.JPG,US,,Y,9150,Machine Oil,15121806,Y  ,,,,,,,,,,,,,,,,,,,,,,,
120077,,,39EL86,3-IN-ONE,Lubricant/Penetrant Aerosol Can 2.5 oz,"120077,  MFR 3-IN-ONE, Lock Lubricant Lock Lubricant Lubricant NSF Rating Not Rated Lubricant Film Dry Lubricant Additives PTFE Min Operating Temp -50 Degrees F Max Operating Temp 500 Degrees F Extremely Flammable Aerosol Lubricant Container Aerosol Can Container Size 4.7 oz. Lubricant Color Clear Net Weight 2.5 oz. Chemical Base Mineral Oil Flash Point -29 Degrees F Specific Gravity 0.80 VOC Content 24.5 Percent Application Free up sticky locks Standards CARB Compliant",5.11,5.97,EA,1,1,5,https://static.grainger.com/rp/s/is/image/Grainger/39EL86_AS01?$S7PRODUCT$,39EL86_AS01.JPG,US,,Y,5350,Lubricant,15121514,Y  ,,,,,,,,,,,,,,,,,,,,,,,
1013841MW02,,,41MW02,3-IN-ONE,Multi Purpose Drip Oil 8 oz. Clear Amber,"10138,  MFR 3-IN-ONE, Machine Oil SAE Grade 17 Base Oil Mineral Container Size 8 oz. Lubricant NSF Rating Not Rated Min Operating Temp -25 Degrees F Max Operating Temp 300 Degrees F Viscosity Index 24 Flash Point 305 Degrees F Pour Point -25 Degrees F Container Style Drip Bottle Color Amber Standards NSF H-2 Application Metalworking manufacturing fleet marine Four-Ball Wear 0.61mm Specific Gravity 0.90 @ 60 Degrees F",6.27,7.14,EA,1,1,2,https://static.grainger.com/rp/s/is/image/Grainger/4UJ34_AS01?$S7PRODUCT$,4UJ34_AS01.JPG,US,,N,5350,Machine Oil,12181602,Y  ,,,,,,,,,,,,,,,,,,,,,,,
12000820LA83,,,20LA83,3-IN-ONE,Silicone -100 to 500F 4 oz.,"120008,  MFR 3-IN-ONE, Silicone Lubricant Drip Oil Lubricant NSF Rating Not Rated Lubricant Film Wet Lubricant Additives Silicone Min Operating Temp -100 Degrees F Max Operating Temp 500 Degrees F Highly Flammable Liquid Lubricant Container Squeeze Bottle Container Size 4 oz. Lubricant Color Brown Net Weight 4 oz. Chemical Base Mineral Oil Flash Point 191 Degrees F Specific Gravity 0.80 VOC Content 1 Percent",5.45,5.53,EA,1,1,5,https://static.grainger.com/rp/s/is/image/Grainger/20LA83_AS02?$S7PRODUCT$,20LA83_AS02.JPG,US,,Y,9150,Lubricant,15121901,Y  ,,,,,,,,,,,,,,,,,,,,,,,
12001520LA84,,,20LA84,3-IN-ONE,Penetrant -50 to 500F 4 oz.,"120015,  MFR 3-IN-ONE, Penetrant Lubricant NSF Rating Not Rated Penetrant Base Petroleum Min Operating Temp -50 Degrees F Max Operating Temp 400 Degrees F Combustible Liquid Lubricant Container Squeeze Bottle Container Size 4.7 oz. Lubricant Color Clear Net Weight 4 oz. Flash Point 141 Degrees F Specific Gravity 0.80 VOC Content 24.5 Percent Application Manufacturing metalworking equipment machinery Standards CARB Compliant Green Environmental Attribute Meets SCAQMD Requirements",4.98,4.89,EA,1,1,5,https://static.grainger.com/rp/s/is/image/Grainger/20LA84_AS01?$S7PRODUCT$,20LA84_AS01.JPG,US,,Y,9150,Penetrant,15121806,Y  ,,,,,,,,,,,,,,,,,,,,,,,
12002220LA85,,,20LA85,3-IN-ONE,Dry Lubricant -50 to 500F 4 oz.,"120022,  MFR 3-IN-ONE, Dry Film Lubricant Dry Lubricant Drip Oil Lubricant NSF Rating Not Rated Lubricant Film Dry Lubricant Additives PTFE Min Operating Temp -50 Degrees F Max Operating Temp 500 Degrees F Highly Flammable Liquid Lubricant Container Squeeze Bottle Container Size 4 oz. Lubricant Color Amber Net Weight 4 oz. Chemical Base Mineral Oil Flash Point 10 Degrees F Specific Gravity 0.66 VOC Content 93.2 Percent",4.85,7.74,EA,1,1,5,https://static.grainger.com/rp/s/is/image/Grainger/20LA85_AS02?$S7PRODUCT$,20LA85_AS02.JPG,US,,Y,9150,Lubricant,15121520,Y  ,,,,,,,,,,,,,,,,,,,,,,,
12003920LA86,,,20LA86,3-IN-ONE,PTFE Lubricant -50 to 500F 4 oz.,"120039,  MFR 3-IN-ONE, Lubricant Drip Oil Lubricant NSF Rating Not Rated Lubricant Film Wet Lubricant Additives PTFE Min Operating Temp -50 Degrees F Max Operating Temp 500 Degrees F Highly Flammable Liquid Lubricant Container Squeeze Bottle Container Size 4 oz. Lubricant Color Amber Net Weight 4 oz. Chemical Base Mineral Oil Flash Point 29 Degrees F Specific Gravity 0.80 VOC Content 24 Percent",5.45,5.63,EA,1,1,5,https://static.grainger.com/rp/s/is/image/Grainger/20LA86_AS01?$S7PRODUCT$,20LA86_AS01.JPG,US,,Y,9150,Lubricant,15121520,Y  ,,,,,,,,,,,,,,,,,,,,,,,
12004620LA87,,,20LA87,3-IN-ONE,Air Tool Lubricant 4 oz.,"120046,  MFR 3-IN-ONE, Air Tool Lubricant Container Size 4 oz. Lubricant NSF Rating Not Rated Max Operating Temp 400 Degrees F Flash Point 320 Degrees F Container Type Bottle Color Amber CARB Compliant Application General Purpose Bearing Valves O-Ring Seals Specific Gravity 0.82 Green Environmental Attribute Meets SCAQMD Requirements",4.82,5.45,EA,1,1,5,https://static.grainger.com/rp/s/is/image/Grainger/20LA87_AS02?$S7PRODUCT$,20LA87_AS02.JPG,US,,Y,9150,Air Tool Oil,15121520,Y  ,,,,,,,,,,,,,,,,,,,,,,,
0070015R01,51138720636,'051138720636,2JCZ3,3M,Battery Pack Nickel Cadmium,"007-00-15R01,  MFR 3M, Battery Pack For Use With 3M(TM) Air Mate(TM) High Efficiency Powered Air Purifying Respirator Systems (PAPR) Material Nickel Cadmium Size 5 x 3-1/2 x 2-1/5 In. Standards OSHA Hazard Communication Standard 29 CFR 1910.1200 UL ANSI Z88.2-1992 CSAZ94.4",213.28,250.71,EA,1,1,5,https://static.grainger.com/rp/s/is/image/Grainger/2JCZ3_AS01?$S7PRODUCT$,2JCZ3_AS01.JPG,FR,,N,4240,PAPR Accessories,26111710,Y  ,,,,,,,,,,,,,,,,,,,,,,,
0240002R019R795,51138722036,'051138722036,9R795,3M,Motor Blower Assembly,"024-00-02R01,  MFR 3M, PAPR Blower For Use With Powerflow(TM) PAPR",369.93,358.69,EA,1,1,5,https://static.grainger.com/rp/s/is/image/Grainger/9R795_AS01?$S7PRODUCT$,9R795_AS01.JPG,PL,,N,4240,PAPR Accessories,46182005,Y  ,,,,,,,,,,,,,,,,,,,,,,,
18604MH50,,,4MH50,3M,Disp Healthcare Resp N95 Universal PK20,"1860,  MFR 3M, Disposable Healthcare Respirator Respirator Filter Class N95 Exhalation Valve No Nose Clip Yes Face Seal None Respirator Headstrap Type Dual Non-Adjustable Mask Size Universal Nuisance Odor Removal None Respirator Shape Molded Latex Content Latex Free Individually Packaged No Fluid Resistant Yes Color Green Package Quantity 20",24.8,34.26,PK,20,1,3,https://static.grainger.com/rp/s/is/image/Grainger/4MH50_AS05?$S7PRODUCT$,4MH50_AS05.JPG,US,,N,4240,Disposable Respirators and Dust Masks,46182002,Y  ,,,,,,,,,,,,,,,,,,,,,,,
1860S4MH51,,,4MH51,3M,Dispbl Healthcare Respirator N95 S PK20,"1860S,  MFR 3M, Disposable Healthcare Respirator Respirator Filter Class N95 Exhalation Valve No Nose Clip Yes Face Seal None Respirator Headstrap Type Dual Non-Adjustable Mask Size S Nuisance Odor Removal None Respirator Shape Molded Latex Content Latex Free Individually Packaged No Fluid Resistant Yes Color Green Package Quantity 20",29.55,31.22,PK,20,1,3,https://static.grainger.com/rp/s/is/image/Grainger/4MH51_AS01?$S7PRODUCT$,4MH51_AS01.JPG,US,,N,4240,Disposable Respirators and Dust Masks,46182002,Y  ,,,,,,,,,,,,,,,,,,,,,,,
20714MH55,,,4MH55,3M,Disk Filter P95 Bayonet PK2,"2071,  MFR 3M, Disk Filter For Use With 3M(TM) Half and Full Respirators Cartridge Approved For P95 Bayonet Assembly and Mechanical Cleaning Grinding Laboratories Painting Sanding Welding Respirator Cartridge Type Air Purifying Respirator Filter Package Quantity 2",6.06,9.33,PK,2,1,3,https://static.grainger.com/rp/s/is/image/Grainger/4MH55_AS01?$S7PRODUCT$,4MH55_AS01.JPG,US,,N,4240,Cartridges And Filters,46182005,Y  ,,,,,,,,,,,,,,,,,,,,,,,
2076HF4AVH9,,,4AVH9,3M,Disk Filter AG HF P95 Bayonet PK2,"2076HF,  MFR 3M, Disk Filter For Use With 3M(TM) Half and Full Face Respirator Cartridge Approved For AG HF P95 Olive Bayonet Chemical Processing Respirator Cartridge Type Air Purifying Respirator Filter Package Quantity 2",8.14,14.46,PK,2,1,3,https://static.grainger.com/rp/s/is/image/Grainger/4AVH9_AS01?$S7PRODUCT$,4AVH9_AS01.JPG,US,,N,4240,Cartridges And Filters,46182005,Y  ,,,,,,,,,,,,,,,,,,,,,,,
20784MH56,,,4MH56,3M,Disk Filter AG OV P95 Bayonet PK2,"2078,  MFR 3M, Disk Filter For Use With 3M(TM) Half and Full Respirators Cartridge Approved For AG OV P95 Bayonet Assembly and Mechanical Cleaning Finishing Operations Metal Pouring Painting Powder Charging Welding Respirator Cartridge Type Air Purifying Respirator Filter Package Quantity 2",7.01,16.22,PK,2,1,3,https://static.grainger.com/rp/s/is/image/Grainger/4MH56_AS01?$S7PRODUCT$,4MH56_AS01.JPG,US,,N,4240,Cartridges And Filters,46182005,Y  ,,,,,,,,,,,,,,,,,,,,,,,
20914JG27,,,4JG27,3M,Disk Filter P100 Bayonet PK2,"2091,  MFR 3M, Disk Filter For Use With 3M(TM) Half and Full Respirators Cartridge Approved For P100 Magenta Bayonet Assembly and Mechanical Brazing Cleaning Metal Pouring Painting Pesticide Application Remediation Soldering Torch Cutting Welding Respirator Cartridge Type Air Purifying Respirator Filter Package Quantity 2",9.72,13.11,PK,2,1,3,https://static.grainger.com/rp/s/is/image/Grainger/4JG27_AS01?$S7PRODUCT$,4JG27_AS01.JPG,US,,N,4240,Cartridges And Filters,46182005,Y  ,,,,,,,,,,,,,,,,,,,,,,,
20964JG28,,,4JG28,3M,Disk Filter AG P100 Bayonet PK2,"2096,  MFR 3M, Disk Filter For Use With 3M(TM) Half and Full Respirators Cartridge Approved For AG P100 Magenta Bayonet Assembly and Mechanical Brazing Cleaning Metal Pouring Painting Soldering Torch Cutting Welding Respirator Cartridge Type Air Purifying Respirator Filter Package Quantity 2",13.43,17.98,PK,2,1,3,https://static.grainger.com/rp/s/is/image/Grainger/4JG28_AS01?$S7PRODUCT$,4JG28_AS01.JPG,US,,N,4240,Cartridges And Filters,46182005,Y  ,,,,,,,,,,,,,,,,,,,,,,,
20974JG29,,,4JG29,3M,Disk Filter P100 Bayonet PK2,"2097,  MFR 3M, Disk Filter For Use With 3M(TM) Half and Full Respirators Cartridge Approved For P100 Magenta Bayonet Assembly and Mechanical Brazing Cleaning Metal Pouring Painting Pesticide Application Remediation Soldering Torch Cutting Welding Respirator Cartridge Type Air Purifying Respirator Filter Package Quantity 2",8.66,18.71,PK,2,1,3,https://static.grainger.com/rp/s/is/image/Grainger/4JG29_AS01?$S7PRODUCT$,4JG29_AS01.JPG,US,,N,4240,Cartridges And Filters,46182005,Y  ,,,,,,,,,,,,,,,,,,,,,,,
22915WYZ4,,,5WYZ4,3M,Disk Filter P100 Bayonet PK2,"2291,  MFR 3M, Disk Filter For Use With 3M(TM) Half and Full Respirators Cartridge Approved For P100 Magenta Bayonet Arsenic Asbestos Assembly And Mechanical Brazing Cadmium Cleaning MDA Metal Pouring Including Exposure To Lead Painting Torch Cutting Welding Respirator Cartridge Type Air Purifying Respirator Filter Package Quantity 2",9.93,15.49,PK,2,1,3,https://static.grainger.com/rp/s/is/image/Grainger/5WYZ4_AS01?$S7PRODUCT$,5WYZ4_AS01.JPG,US,,N,4240,Cartridges And Filters,46182005,Y  ,,,,,,,,,,,,,,,,,,,,,,,
22965WYZ5,,,5WYZ5,3M,Disk Filter AG P100 Bayonet PK2,"2296,  MFR 3M, Disk Filter For Use With 3M(TM) Half and Full Respirators Cartridge Approved For AG P100 Magenta Bayonet Arsenic Asbestos Assembly And Mechanical Brazing Cadmium Cleaning MDA Metal Pouring Including Exposure To Lead Painting Torch Cutting Welding Respirator Cartridge Type Air Purifying Respirator Filter Package Quantity 2",13.78,18.82,PK,2,1,3,https://static.grainger.com/rp/s/is/image/Grainger/5WYZ5_AS01?$S7PRODUCT$,5WYZ5_AS01.JPG,US,,N,4240,Cartridges And Filters,46182005,Y  ,,,,,,,,,,,,,,,,,,,,,,,
22975WYZ6,,,5WYZ6,3M,Disk Filter OV P100 Bayonet PK2,"2297,  MFR 3M, Disk Filter For Use With 3M(TM) Half and Full Respirators Cartridge Approved For OV P100 Magenta Bayonet Arsenic Asbestos Assembly And Mechanical Brazing Cadmium Cleaning MDA Metal Pouring Including Exposure To Lead Painting Torch Cutting Welding Respirator Cartridge Type Air Purifying Respirator Filter Package Quantity 2",13.7,18.53,PK,2,1,3,https://static.grainger.com/rp/s/is/image/Grainger/5WYZ6_AS01?$S7PRODUCT$,5WYZ6_AS01.JPG,US,,N,4240,Cartridges And Filters,46182005,Y  ,,,,,,,,,,,,,,,,,,,,,,,
25602009DZ81,51138663070,'051138663070,9DZ81,3M,Air Filter and Regulator Panel,"256-02-00,  MFR 3M, Portable Air Filter and Regulator Panel Couplers (4) Quick Connect Fittings CFM 50 Includes Carbon Monoxide Monitor",5819.67,6028.34,EA,1,1,3,https://static.grainger.com/rp/s/is/image/Grainger/9DZ81_AS01?$S7PRODUCT$,9DZ81_AS01.JPG,US,,N,4240,Airline Filtration and CO Monitors,46182005,Y  ,,,,,,,,,,,,,,,,,,,,,,,
2560201,51138721220,'051138721220,3RNY3,3M,Filtration Panel 125 psi,"256-02-01,  MFR 3M, Portable Filtration Panel Couplers Industrial Interchange Pressure 125 psi CFM 100 People Served 8 Includes Carbon Monoxide Monitor Adjustable Regulator and Gauge",5077.77,6056.26,EA,1,1,3,https://static.grainger.com/rp/s/is/image/Grainger/3RNY3_AW01?$S7PRODUCT$,3RNY3_AW01.JPG,US,,N,4240,Airline Filtration and CO Monitors,46182007,Y  ,,,,,,,,,,,,,,,,,,,,,,,
35004WH09,,,4WH09,3M,Burnishing Pad 24 In Tan PK5,"3500,  MFR 3M, Burnishing Pad Floor Application Buffing Burnishing Polishing Floor Machine Pads Color Family Brown Floor Pad Size 24 In. 1500 to 3000 rpm Round Material Non-Woven Natural/Polyester Fiber Tan For Use With Electric Battery Propane Floor Machine 3-3/4 in Center Hole Package Quantity 5",91.38,96.62,PK,5,1,5,https://static.grainger.com/rp/s/is/image/Grainger/3U095_AS01?$S7PRODUCT$,3U095_AS01.JPG,US,,Y,7910,Floor Machine Pads,47121608,Y  ,,,,,,,,,,,,,,,,,,,,,,,
4500001R129W546,,,9W546,3M,PAPR Cartridge HEPA PK12,"450-00-01R12,  MFR 3M, PAPR Cartridge For Use With 3M(TM) Breathe Easy(TM) Powered Air Purifying Respirator (PAPR) Systems Cartridge Approved For HEPA Magenta Mining Oil and Gas Respirator Cartridge Type PAPR Cartridge Package Quantity 12",298.65,375.26,PK,12,1,3,https://static.grainger.com/rp/s/is/image/Grainger/1AGB2_AS01?$S7PRODUCT$,1AGB2_AS01.JPG,CA,,N,4240,Cartridges And Filters,46182007,Y  ,,,,,,,,,,,,,,,,,,,,,,,
4500101R20,,,3RNX9,3M,PAPR Filter HEPA PK20,"450-01-01R20,  MFR 3M, PAPR Filter For Use With 3M(TM) Powerflow PAPR Cartridge Approved For HEPA Magenta Respirator Cartridge Type PAPR Filter Package Quantity 20",346.85,407.73,PK,20,1,3,https://static.grainger.com/rp/s/is/image/Grainger/3RNX9_AS01?$S7PRODUCT$,3RNX9_AS01.JPG,CA,,N,4240,Cartridges And Filters,46182007,Y  ,,,,,,,,,,,,,,,,,,,,,,,
4510201R014DA49,51138720711,'051138720711,4DA49,3M,PAPR Cartridge HE,"451-02-01R01,  MFR 3M, PAPR Cartridge Cartridge Approved For HE Magenta Respirator Cartridge Type PAPR Cartridge",53.98,63.25,EA,1,1,3,https://static.grainger.com/rp/s/is/image/Grainger/4DA49_AS01?$S7PRODUCT$,4DA49_AS01.JPG,CA,,N,4240,Cartridges And Filters,46182007,Y  ,,,,,,,,,,,,,,,,,,,,,,,
4530001R063NND4,,,3NND4,3M,PAPR Cartridge HEPA OV Threaded PK6,"453-00-01R06,  MFR 3M, PAPR Cartridge For Use With Breathe Easy(TM) Systems Cartridge Approved For HEPA OV Black/Magenta Threaded Energy Mining Oil and Gas Safety Electrical Construction and Maintenance Mining and Metallurgy Oil and Gas Power Distribution Respirator Cartridge Type PAPR Cartridge Package Quantity 6",354.38,393,PK,6,1,3,https://static.grainger.com/rp/s/is/image/Grainger/3NND4_AS01?$S7PRODUCT$,3NND4_AS01.JPG,CA,,N,4240,Cartridges And Filters,46182005,Y  ,,,,,,,,,,,,,,,,,,,,,,,
4530101R068A474,,,8A474,3M,PAPR Cartridge AG FM HEPA PK6,"453-01-01R06,  MFR 3M, PAPR Cartridge For Use With 3M(TM) Breathe Easy(TM) Powered Air Purifying Respirator (PAPR) Systems Cartridge Approved For AG FM HEPA White/Magenta Respirator Cartridge Type PAPR Cartridge Package Quantity 6",346.61,369.38,PK,6,1,3,https://static.grainger.com/rp/s/is/image/Grainger/8A474_AS01?$S7PRODUCT$,8A474_AS01.JPG,CA,,N,4240,Cartridges And Filters,46182007,Y  ,,,,,,,,,,,,,,,,,,,,,,,
4530201R06,,,3NND6,3M,PAPR Cartridge AM HEPA MA PK6,"453-02-01R06,  MFR 3M, PAPR Cartridge For Use With Breathe Easy(TM) Systems Cartridge Approved For AM HEPA MA Green/Magenta Respirator Cartridge Type PAPR Cartridge Package Quantity 6",338.83,422.47,PK,6,1,3,https://static.grainger.com/rp/s/is/image/Grainger/3NND6_AS01?$S7PRODUCT$,3NND6_AS01.JPG,CA,,N,4240,Cartridges And Filters,46182005,Y  ,,,,,,,,,,,,,,,,,,,,,,,
4530301R068A471,,,8A471,3M,PAPR Cartridge AG HEPA OV PK6,"453-03-01R06,  MFR 3M, PAPR Cartridge For Use With 3M(TM) Breathe Easy(TM) Powered Air Purifying Respirator (PAPR) Systems Cartridge Approved For AG HEPA OV Yellow/Magenta Respirator Cartridge Type PAPR Cartridge Package Quantity 6",361.41,421.87,PK,6,1,3,https://static.grainger.com/rp/s/is/image/Grainger/8A471_AS01?$S7PRODUCT$,8A471_AS01.JPG,CA,,N,4240,Cartridges And Filters,46182007,Y  ,,,,,,,,,,,,,,,,,,,,,,,
4530302R06,,,4DA69,3M,PAPR Cartridge PK6,"453-03-02R06,  MFR 3M, PAPR Cartridge For Use With 3M(TM) RRPAS 6000 Series Facepieces or BE-10 Series Hood Powered Supplied Air Respirator Systems Olive/Magenta Respirator Cartridge Type PAPR Cartridge Package Quantity 6",461.76,538.08,PK,6,1,3,https://static.grainger.com/rp/s/is/image/Grainger/4DA69_AS01?$S7PRODUCT$,4DA69_AS01.JPG,CA,,N,4240,Cartridges And Filters,46182007,Y  ,,,,,,,,,,,,,,,,,,,,,,,
5015T464,,,5T464,3M,Filter Retainer PK20,"501,  MFR 3M, Filter Retainer Cap For Use With 7500 Series Half Mask 6000 Series and FF-400 Series Full face Respirators Package Quantity 20",47.66,61.74,PK,20,1,3,https://static.grainger.com/rp/s/is/image/Grainger/5T464_AS01?$S7PRODUCT$,5T464_AS01.JPG,US,,N,4240,Respirator Accessories,46182005,Y  ,,,,,,,,,,,,,,,,,,,,,,,
5023AK17,,,3AK17,3M,Prefilter Adapter PK20,"502,  MFR 3M, Prefilter Adapter For Use With 7500 Series Half Mask 6000 Series and FF-400 Series Full face Respirators Package Quantity 20",66.18,75.05,PK,20,1,3,https://static.grainger.com/rp/s/is/image/Grainger/3AK17_AS01?$S7PRODUCT$,3AK17_AS01.JPG,US,,N,4240,Respirator Accessories,46182005,Y  ,,,,,,,,,,,,,,,,,,,,,,,
5041CD51,,,1CD51,3M,Respirator Wipes Non-Alcohol PK100,"504,  MFR 3M, Respirator Wipes Solution Type Alcohol Free Size 8 in x 10 in Tissues Includes Corrugated Box Dispenser Package Quantity 100",54.61,83.83,PK,100,1,3,https://static.grainger.com/rp/s/is/image/Grainger/1CD51_AS01?$S7PRODUCT$,1CD51_AS01.JPG,US,,N,4240,Respiratory Cleaning Kits and Wipes,46182005,Y  ,,,,,,,,,,,,,,,,,,,,,,,
